관리기관명,소재지지번주소,설치년월,보관일수,카메라대수,경도,소재지도로명주소,위도,설치목적구분,촬영방면정보,데이터기준일자,카메라화소수,관리기관전화번호
대구광역시 북구청 정보통신과,,,30,1,128.533883,대구광역시 북구 팔달동 440-6,35.89311,생활방범,,2018-06-30,200,053-665-4481
대구광역시 북구청 정보통신과,,,30,1,128.538116,대구광역시 북구 팔달동 307-12,35.893298,생활방범,,2018-06-30,200,053-665-4481
대구광역시 북구청 정보통신과,,,30,1,128.544081,대구광역시 북구 관음동 1308,35.941104,생활방범,,2018-06-30,200,053-665-4481
대구광역시 북구청 정보통신과,,,30,1,128.579014,대구광역시 북구 도남길 15,35.95145,생활방범,,2018-06-30,200,053-665-4481
대구광역시 북구청 정보통신과,,,30,1,128.549991,대구광역시 북구 읍내동 177,35.959031,생활방범,,2018-06-30,200,053-665-4481
대구광역시 북구청 정보통신과,,,30,1,128.544482,대구광역시 북구 관음동 1093-11,35.94779,생활방범,,2018-06-30,200,053-665-4481
대구광역시 북구청 정보통신과,,,30,1,128.522403,대구광역시 북구 사수로72길 6,35.895774,생활방범,,2018-06-30,200,053-665-4481
대구광역시 북구청 정보통신과,,,30,1,128.547207,대구광역시 북구 학정로 39,35.913789,생활방범,,2018-06-30,200,053-665-4481
대구광역시 북구청 정보통신과,,,30,1,128.547227,대구광역시 북구 칠곡중앙대로45길 10,35.916754,생활방범,,2018-06-30,200,053-665-4481
대구광역시 북구청 정보통신과,,,30,1,128.559667,대구광역시 북구 동호동 126-1,35.963457,생활방범,,2018-06-30,200,053-665-4481
대구광역시 북구청 정보통신과,,,30,1,128.607631,대구광역시 북구 대학로13길 62-2,35.89723,생활방범,,2018-06-30,200,053-665-4481
대구광역시 북구청 정보통신과,,,30,1,128.598033,대구광역시 북구 중앙대로118길 9,35.884867,생활방범,,2018-06-30,500,053-665-4481
대구광역시 북구청 정보통신과,,,30,1,128.545858,대구광역시 북구 팔달동 102-1,35.899744,생활방범,,2018-06-30,500,053-665-4481
대구광역시 북구청 정보통신과,,,30,1,128.546474,대구광역시 북구 매천로2길 49-54,35.899029,생활방범,,2018-06-30,500,053-665-4481
대구광역시 북구청 정보통신과,,,30,1,128.545313,대구광역시 북구 매천로18길 35,35.90428,생활방범,,2018-06-30,500,053-665-4481
대구광역시 북구청 정보통신과,,,30,1,128.614292,대구광역시 북구 경진로1길 7,35.896258,생활방범,,2018-06-30,500,053-665-4481
대구광역시 북구청 정보통신과,,,30,1,128.583319,대구광역시 북구 고성북로 30,35.882524,생활방범,,2018-06-30,500,053-665-4481
대구광역시 북구청 정보통신과,,,30,1,128.591022,대구광역시 북구 침산로40길 10-5,35.893788,생활방범,,2018-06-30,500,053-665-4481
대구광역시 북구청 정보통신과,,,30,1,128.595081,대구광역시 북구 연암로 183,35.900276,생활방범,,2018-06-30,500,053-665-4481
대구광역시 북구청 정보통신과,,,30,1,128.626623,대구광역시 북구 검단동로 2,35.912004,생활방범,,2018-06-30,500,053-665-4481
대구광역시 북구청 정보통신과,,,30,1,128.587821,대구광역시 북구 칠성남로14길 5,35.878851,생활방범,,2018-06-30,500,053-665-4481
대구광역시 북구청 정보통신과,,,30,1,128.581743,대구광역시 북구 고성북로 3,35.88053,생활방범,,2018-06-30,500,053-665-4481
대구광역시 북구청 정보통신과,,,30,1,128.572922,대구광역시 북구 팔달로41길 17,35.889072,생활방범,,2018-06-30,500,053-665-4481
대구광역시 북구청 정보통신과,,,30,1,128.608973,대구광역시 북구 대현로17길 5,35.883054,생활방범,,2018-06-30,500,053-665-4481
대구광역시 북구청 정보통신과,,,30,1,128.610039,대구광역시 북구 경대로5길 34,35.884806,생활방범,,2018-06-30,500,053-665-4481
대구광역시 북구청 정보통신과,,,30,1,128.619912,대구광역시 북구 경진로1길 78,35.89257,생활방범,,2018-06-30,500,053-665-4481
대구광역시 북구청 정보통신과,,,30,1,128.620155,대구광역시 북구 복현로 114-14,35.900942,생활방범,,2018-06-30,500,053-665-4481
대구광역시 북구청 정보통신과,,,30,1,128.622095,대구광역시 북구 복현로20길 2,35.899715,생활방범,,2018-06-30,500,053-665-4481
대구광역시 북구청 정보통신과,,,30,1,128.605866,대구광역시 북구 대학로9길 65,35.896761,생활방범,,2018-06-30,500,053-665-4481
대구광역시 북구청 정보통신과,,,30,1,128.614401,대구광역시 북구 동북로 199-9,35.898872,생활방범,,2018-06-30,500,053-665-4481
대구광역시 북구청 정보통신과,,,30,1,128.597311,대구광역시 북구 연암로34길 19,35.900797,생활방범,,2018-06-30,500,053-665-4481
대구광역시 북구청 정보통신과,,,30,1,128.612544,대구광역시 북구 대동로1길 76,35.896619,생활방범,,2018-06-30,500,053-665-4481
대구광역시 북구청 정보통신과,,,30,1,128.601436,대구광역시 북구 연암로4길 3-10,35.8896,생활방범,,2018-06-30,500,053-665-4481
대구광역시 북구청 정보통신과,,,30,1,128.603966,대구광역시 북구 칠성시장로3길 23,35.874211,생활방범,,2018-06-30,500,053-665-4481
대구광역시 북구청 정보통신과,,,30,1,128.599912,대구광역시 북구 칠성남로36길 11-12,35.875493,생활방범,,2018-06-30,500,053-665-4481
대구광역시 북구청 정보통신과,,,30,1,128.60183,대구광역시 북구 칠성시장로11길 17,35.878656,생활방범,,2018-06-30,200,053-665-4481
대구광역시 북구청 정보통신과,,,30,1,128.60183,대구광역시 북구 칠성시장로11길 17,35.878656,생활방범,,2018-06-30,200,053-665-4481
대구광역시 북구청 정보통신과,,,30,1,128.582519,대구광역시 북구 오봉로18길 35,35.894299,생활방범,,2018-06-30,500,053-665-4481
대구광역시 북구청 정보통신과,,,30,1,128.598511,대구광역시 북구 침산남로 210,35.886586,생활방범,,2018-06-30,500,053-665-4481
대구광역시 북구청 정보통신과,,,30,1,128.599403,대구광역시 북구 칠성시장로23길 30,35.882949,생활방범,,2018-06-30,500,053-665-4481
대구광역시 북구청 정보통신과,,,30,1,128.590577,대구광역시 북구 성북로13길 16,35.893493,생활방범,,2018-06-30,500,053-665-4481
대구광역시 북구청 정보통신과,,,30,1,128.603933,대구광역시 북구 칠성시장로 34,35.877149,생활방범,,2018-06-30,200,053-665-4481
대구광역시 북구청 정보통신과,,,30,1,128.603933,대구광역시 북구 칠성시장로 34,35.877149,생활방범,,2018-06-30,200,053-665-4481
대구광역시 북구청 정보통신과,,,30,1,128.603933,대구광역시 북구 칠성시장로 34,35.877149,생활방범,,2018-06-30,200,053-665-4481
대구광역시 북구청 정보통신과,,,30,1,128.562213,대구광역시 북구 노곡로 63,35.909709,생활방범,,2018-06-30,500,053-665-4481
대구광역시 북구청 정보통신과,,,30,1,128.546899,대구광역시 북구 관음중앙로28길 37-6,35.94156,생활방범,,2018-06-30,200,053-665-4481
대구광역시 북구청 정보통신과,,,30,1,128.546899,대구광역시 북구 관음중앙로28길 37-6,35.94156,생활방범,,2018-06-30,200,053-665-4481
대구광역시 북구청 정보통신과,,,30,1,128.546534,대구광역시 북구 관음동로13길 3-2,35.938461,생활방범,,2018-06-30,500,053-665-4481
대구광역시 북구청 정보통신과,,,30,1,128.543759,대구광역시 북구 관음중앙로11길 5,35.939375,생활방범,,2018-06-30,500,053-665-4481
대구광역시 북구청 정보통신과,,,30,1,128.553772,대구광역시 북구 태암남로11길 31-15,35.927432,생활방범,,2018-06-30,500,053-665-4481
대구광역시 북구청 정보통신과,,,30,1,128.567492,대구광역시 북구 구암로54길 3-43,35.936849,생활방범,,2018-06-30,500,053-665-4481
대구광역시 북구청 정보통신과,,,30,1,128.561311,대구광역시 북구 칠곡중앙대로136길 47,35.9576,생활방범,,2018-06-30,500,053-665-4481
대구광역시 북구청 정보통신과,,,30,1,128.575144,대구광역시 북구 구리로34길 25,35.946709,생활방범,,2018-06-30,500,053-665-4481
대구광역시 북구청 정보통신과,,,30,1,128.558672,대구광역시 북구 팔거천동로26길 21,35.935458,생활방범,,2018-06-30,500,053-665-4481
대구광역시 북구청 정보통신과,,,30,1,128.616017,대구광역시 북구 도덕길 86,35.950211,생활방범,,2018-06-30,500,053-665-4481
대구광역시 북구청 정보통신과,,,30,1,128.59621,대구광역시 북구 도곡길 26,35.929725,생활방범,,2018-06-30,500,053-665-4481
대구광역시 북구청 정보통신과,,,30,1,128.577294,대구광역시 북구 조야로 54,35.911521,생활방범,,2018-06-30,500,053-665-4481
대구광역시 북구청 정보통신과,,,30,1,128.600643,대구광역시 북구 동변로24길 32,35.923863,생활방범,,2018-06-30,500,053-665-4481
대구광역시 북구청 정보통신과,,,30,1,128.543704,대구광역시 북구 태전로7길 10,35.923242,생활방범,,2018-06-30,500,053-665-4481
대구광역시 북구청 정보통신과,,,30,1,128.544232,대구광역시 북구 칠곡중앙대로51길 38-29,35.917903,생활방범,,2018-06-30,500,053-665-4481
대구광역시 북구청 정보통신과,,,30,1,128.55013,대구광역시 북구 태암로6길 8,35.927926,생활방범,,2018-06-30,500,053-665-4481
대구광역시 북구청 정보통신과,,,30,1,128.583194,대구광역시 북구 고성북로 43-3,35.88366,생활방범,,2018-06-30,500,053-665-4481
대구광역시 북구청 정보통신과,,,30,1,128.597085,대구광역시 북구 칠성남로29길 14,35.87804,생활방범,,2018-06-30,500,053-665-4481
대구광역시 북구청 정보통신과,,,30,1,128.551469,대구광역시 북구 팔거천동로2길 3-12,35.926009,생활방범,,2018-06-30,500,053-665-4481
대구광역시 북구청 정보통신과,,,30,1,128.61163,대구광역시 북구 대동로 52-10,35.895885,생활방범,,2018-06-30,500,053-665-4481
대구광역시 북구청 정보통신과,,,30,1,128.623324,대구광역시 북구 검단북로 157,35.916573,생활방범,,2018-06-30,500,053-665-4481
대구광역시 북구청 정보통신과,,,30,1,128.623183,대구광역시 북구 공항로15길 9,35.899989,생활방범,,2018-06-30,500,053-665-4481
대구광역시 북구청 정보통신과,,,30,1,128.569865,대구광역시 북구 학남로17길 2,35.944752,생활방범,,2018-06-30,500,053-665-4481
대구광역시 북구청 정보통신과,,,30,1,128.551108,대구광역시 북구 학정로 82-52,35.91561,생활방범,,2018-06-30,500,053-665-4481
대구광역시 북구청 정보통신과,,,30,1,128.591813,대구광역시 북구 침산로 120,35.886908,생활방범,,2018-06-30,500,053-665-4481
대구광역시 북구청 정보통신과,,,30,1,128.590434,대구광역시 북구 침산로40길 3-68,35.895107,생활방범,,2018-06-30,500,053-665-4481
대구광역시 북구청 정보통신과,,,30,1,128.546876,대구광역시 북구 칠곡중앙대로91길18건너편 관남초교,35.93654,어린이보호,,2018-06-30,200,053-665-4481
대구광역시 북구청 정보통신과,,,30,1,128.546876,대구광역시 북구 칠곡중앙대로91길18 관남초교,35.93654,어린이보호,,2018-06-30,200,053-665-4481
대구광역시 북구청 정보통신과,,,30,1,128.545604,대구광역시 북구 칠곡중앙대로99길45-26(1) 관음초교,35.940205,어린이보호,,2018-06-30,200,053-665-4481
대구광역시 북구청 정보통신과,,,30,1,128.545604,대구광역시 북구 칠곡중앙대로99길45-26(2) 관음초교,35.940205,어린이보호,,2018-06-30,200,053-665-4481
대구광역시 북구청 정보통신과,,,30,1,128.550169,대구광역시 북구 관음중앙로164(1) 교동초교,35.944762,어린이보호,,2018-06-30,200,053-665-4481
대구광역시 북구청 정보통신과,,,30,1,128.550169,대구광역시 북구 관음중앙로164(2-2) 교동초교,35.944762,어린이보호,,2018-06-30,500,053-665-4481
대구광역시 북구청 정보통신과,,,30,1,128.554294,대구광역시 북구 구암로21길54 대천초교,35.937109,어린이보호,,2018-06-30,200,053-665-4481
대구광역시 북구청 정보통신과,,,30,1,128.55362,대구광역시 북구 대천로42건너편(1) 대천초교,35.937302,어린이보호,,2018-06-30,500,053-665-4481
대구광역시 북구청 정보통신과,,,30,1,128.576065,대구광역시 북구 구리로194건너편(1) 도남초교,35.948381,어린이보호,,2018-06-30,200,053-665-4481
대구광역시 북구청 정보통신과,,,30,1,128.576065,대구광역시 북구 구리로194건너편(2) 도남초교,35.948381,어린이보호,,2018-06-30,200,053-665-4481
대구광역시 북구청 정보통신과,,,30,1,128.576065,대구광역시 북구 구리로194건너편(3) 도남초교,35.948381,어린이보호,,2018-06-30,200,053-665-4481
대구광역시 북구청 정보통신과,,,30,1,128.604153,대구광역시 북구 동변로60(동변초교건너)(1) 동변초교,35.919122,어린이보호,,2018-06-30,200,053-665-4481
대구광역시 북구청 정보통신과,,,30,1,128.603779,대구광역시 북구 동변로60(동변초교건너)(2)-2 동변초교,35.919566,어린이보호,,2018-06-30,500,053-665-4481
대구광역시 북구청 정보통신과,,,30,1,128.59569,대구광역시 북구 호국로43길31(1) 서변초교,35.921012,어린이보호,,2018-06-30,200,053-665-4481
대구광역시 북구청 정보통신과,,,30,1,128.59569,대구광역시 북구 호국로43길31(2) 서변초교,35.921012,어린이보호,,2018-06-30,200,053-665-4481
대구광역시 북구청 정보통신과,,,30,1,128.59429,대구광역시 북구 호국로57길42(1) 성북초교,35.9264,어린이보호,,2018-06-30,200,053-665-4481
대구광역시 북구청 정보통신과,,,30,1,128.59429,대구광역시 북구 호국로57길42(2) 성북초교,35.9264,어린이보호,,2018-06-30,200,053-665-4481
대구광역시 북구청 정보통신과,,,30,1,128.576516,대구광역시 북구 조야로28(1) 조야초교,35.90965,어린이보호,,2018-06-30,200,053-665-4481
대구광역시 북구청 정보통신과,,,30,1,128.576516,대구광역시 북구 조야로28(2) 조야초교,35.90965,어린이보호,,2018-06-30,200,053-665-4481
대구광역시 북구청 정보통신과,,,30,1,128.582811,대구광역시 북구 조야로9길19(1) 조야초교,35.885726,어린이보호,,2018-06-30,200,053-665-4481
대구광역시 북구청 정보통신과,,,30,1,128.582811,대구광역시 북구 조야로9길19(2) 조야초교,35.885726,어린이보호,,2018-06-30,200,053-665-4481
대구광역시 북구청 정보통신과,,,30,1,128.551506,대구광역시 북구 칠곡중앙대로110길6 칠곡초교,35.944189,어린이보호,,2018-06-30,200,053-665-4481
대구광역시 북구청 정보통신과,,,30,1,128.551118,대구광역시 북구 칠곡중앙대로544 칠곡초교,35.944136,어린이보호,,2018-06-30,200,053-665-4481
대구광역시 북구청 정보통신과,,,30,1,128.566282,대구광역시 북구 학정동로23(1) 학남초교,35.945904,어린이보호,,2018-06-30,200,053-665-4481
대구광역시 북구청 정보통신과,,,30,1,128.566282,대구광역시 북구 학정동로23(2) 학남초교,35.945904,어린이보호,,2018-06-30,200,053-665-4481
대구광역시 북구청 정보통신과,,,30,1,128.568147,대구광역시 북구 학정동로42-27 학정초교,35.947788,어린이보호,,2018-06-30,200,053-665-4481
